fax,phone,name,contact,description,url,website,addresses,tags,keyword
,7866835088,"US GO GOAL CABINET,INC",郑先生,公司专门批发橱柜产品，质量好，价格优势，欢迎各界朋友前来洽谈合作！,https://www.atlanta168.com/company/p/1/1903.html,,"6480 jimmy carter blvd norcross,ga30071",,装修
,2562245777,逸美装修,陈师傅,▇▇地板地砖、油漆涂料、水暖管道、卫浴洁具。▇▇家电灯具、房屋门窗、阳台围栏、理石台面。▇▇监控摄像头 点歌设备有意请电：256-224-5777,https://www.atlanta168.com/company/p/1/1907.html,,,,装修
,7703186222,TQ  A/C,lee,TQ A/Cair heatrestaurant/commercial/residential770318622li美全空调冷气 暖气歺馆 / 商业 / 住家7703186233老李,https://www.atlanta168.com/company/p/1/1914.html,,,,装修
,7706804200,岩磊橱柜石材公司,Monica,实木橱柜，花岗岩台面，专业设计、加工、安装一条龙服务，批发、零售，12个月免头款、免利息,https://www.atlanta168.com/company/p/1/1916.html,,"5845 Oakbrook Pkwy, Ste E&amp;F, Norcross, GA 30093",,装修
,7866835088,"us go goal cabinet , inc",郑先生,"us go goal cabinet ,inc 公司专门经营橱柜销售，免费量尺免费设计，安装一条龙服务。公司产品质量稳定厂家直营，欢迎有意向的客户或朋友前来参观洽谈合作。公司地址：6480 jimmy carter blvd norcross,GA30071www.roccabinetry.comtell:770-446-8139",https://www.atlanta168.com/company/p/1/1921.html,,"6480 jimmy carter blvd norcross,GA30071",,装修
,6789080996,阔海设计装修公司,ALAN  宋,水电工程 内外油漆 屋顶门窗 厨卫改建 地板瓷砖 阳台围栏 紧急维修 电话678-908-0996 Alan 宋,https://www.atlanta168.com/company/p/1/1927.html,,,,装修
,8583491537,美林装修,吴先生,室内外装修、水电工程、油漆、铺地板、更换屋顶为支持我们，请您告诉商家你在Atlanta168网站看到这个信息的,https://www.atlanta168.com/company/p/1/1930.html,,亚特兰大,,装修
,6789080996,阔海设计装修公司,Alan 宋,水电工程 内外油漆 屋顶门窗 厨卫改建 地板瓷砖 阳台围栏 处理突发事件 在小的活我们也接为支持我们，请您告诉商家你在Atlanta168网站看到这个信息的,https://www.atlanta168.com/company/p/1/1931.html,,,,装修
,6788872279,郎艳霞双语学校,郎艳霞,"郎艳霞双语学校于2005年由郎艳霞博士创立。郎博士毕业于田纳西大学(Knoxville), 获外语教育并英语为第二语言教育博士。1992年辞去大学职位，来亚特兰大，立志为华人成人及儿童提供优质专业化的语言教育服务。近几年，双语学校的课后学校、夏令营、周末中文班以高效率、高质量的中文教学闻名。英语、数学、科学等补习提高班也成效显著。真正想让孩子学好中文、在学校有最好的成绩，郎艳霞双语学校是您的最好选择！2009 年校址迁至Johns Creek!成人英语班2009年一月重新开班！如果您还记得郎老师英语园，欢迎来看看郎老师哟！",https://www.atlanta168.com/company/p/1/1104.html,,"10450 Medlock Bridge, Suite 111, Johns Creek, GA30097 (inside Ivy Village)",,咨询
,,亚特兰大现代中文学校(ACCA),Gong Xiao-hong,"ACCA (former ECA) is a nonprofit, educational and multicultural organization. Founded in 1992, ACCA has become the largest children's learning center for Chinese language and culture in Metropolitan Atlanta. It has 1200+ students now at three campuses and anticipates even more growth over the next few years. With over 65+ well-qualified teachers, ACCA offers various classes including language, art, SAT verbal and math, chorus, etc.Our staff at ACCA has an uncommon commitment to create a safe, friendly, positive, and orderly learning environment for all the students. It is always our best intention to serve our children and our community to the best of our ability. We encourage parents to become involved in your children's learning both at school and at home. Teamwork is the key. Together, we can make a difference in our students' future.亚特兰大现代中文学校(前爱默蕾中文学校)是一个传播中华文化的教育组织。自1992年创立以来，中文学校已成为亚特兰大地区最大的中华文化和语言的学习中心。她有三个校区，1200多名学生，预期在今后几年还会进一步扩大。中文学校60多位有知识，有奉献心的老师为大家提供了丰富多样的课程，包括中文(汉语拼音和简体字)，美术，武术， SAT，儿童合唱等等。我们的老师和校务人员将尽最大的努力为学生提供一个理想的学习场所。为学生和社区服务是我们的责则。然而，家长的参与也极其重要。学校，老师，家长，为了孩子的未来，大家一起来参与！Campus Locations:South Campus (Sunday): Callaway Building, Emory University, Atlanta, GA 30322North campus at Perimeter Church (Saturday): 9500 Medlock Bridge Rd, Duluth, GA 30097North Campus at Taylor Road Middle School (Sunday): 5150 Taylor Rd, Johns Creek, GA 30022West Campus (Sunday): 1725 Bill Murdock Road, Marietta, 30062For details and contact information of each campus, please visit ACCA on web at:www.acca-web.org",https://www.atlanta168.com/company/p/1/1114.html,,www.acca-web.org,,咨询
,15197825385,咨询办理全国各高校学历证,李老师,本中心能帮您快速拿到需要的专科和本科文凭，郑重声明：一、本公司代办的文凭全部是真实有效的上网文凭，教育部网上可查，绝对真实，终身有效。二、有完整齐全的档案、学籍、学习卡、考试成绩单、入学登记表、毕业登记表等。对求职、就业、应聘、晋级、涨薪、职称评定、资格报考、等级认证、出国、留学、移民、学历公证等都具有效力。 三、您所准备的材料是：身份证复印件、一寸和二寸蓝底彩照各四张、个人资料，所报专业和毕业年限。 四、保证快捷价优：因为是学校直接出证，老师直接办理。 联系人 李老师,https://www.atlanta168.com/company/p/1/1119.html,,,,咨询
,13725505418,远大教育服务网,李威,本中心成立以来，为全国30多个省市的考生提供过帮助，取得了优秀的成绩.本中心还办理中国部分高校办理大学学历。包括专科、本科、学位证书，类型有统招（普通高校）毕业学历和成人教育（成大、函授、自考、夜大、在职研究生等）。我们办的学历均属于真实的。联系人:李威 电话:13725505418,https://www.atlanta168.com/company/p/1/1120.html,,,,咨询
,40427348384045247728,Sue Ye Fine Art Gallery,Sue Ye,"Sue Ye Fine Art Gallery established in 1996. It is located in Peachtree Center, downtown Atlanta.Artist Sue Ye is a painter and her art style is called ""east meet west"", which gets highly appreciation.Recently her original and limited edition get a lot of Chinese people's attention,who have the same background as the ""East meet West"".With the high quality, The price of art work is also very resonable. Now it is also the good time to start investment of art collection besides decoration of your home.The gallery carry Sue Ye and many of other artists'work. Art Framing is also available and art class is available soon.",https://www.atlanta168.com/company/p/1/1122.html,,"Sue Ye Art Gallery,231 Peachtree Street, B4 Atlanta,GA 30303",,咨询
,15102408765,办 证 请点华义教育中心www.bzhjan.cn 长期办理一切有效证件：如车牌，军牌，制版.发 票.印刷，毕业证等等。可按客户要求办理一切证件，一级的质量，绝对的信誉QQ411691219 电话15102408765 办 证 请点华义教育中心www.bzhjan.cn,陈老师,办 证 请点华义教育中心www.bzhjan.cn 长期办理一切有效证件：如车牌，军牌，制版.发 票.印刷，毕业证等等。可按客户要求办理一切证件，一级的质量，绝对的信誉QQ411691219 电话15102408765 办 证 请点华义教育中心www.bzhjan.cn,https://www.atlanta168.com/company/p/1/1123.html,,,,咨询
,7704172753,"Responsible Child, LLC负责的孩子有限公司","Yuehong Chen Foley, {hD, LPC陈越","Responsible Child LLC is a company that provides parent-child-relationship training classes, child therapy, and family therapy services.We focus on the practices, not lectures or theories, of parenting stress management, effective limit-setting, structuring, and encouragement skills.Dr. Yuehong (Maria) Chen Foley is the Founder and President of Responsible Child, LLC. Since 2002, parent participants in her training have consistently reported significant stress reduction and positive changes in children’s behavior, learning, social skills, and family relationships.We accept a variety of insurance plans: Aetna, Carebridge EAP, Corphealth, Coventry, Humana, Magellan, MHN, MHNet, MultiPlan PHCS, Psychcare, Wellcare, Wellpoint Behavioral Health, etc.Please call 770-417-2753to schedule an appointment.Weekend appointments available.Office Address: 4530B South Berkeley Lake Road, Norcross, GA 30071For more information, please visitwww.responsiblechild.com",https://www.atlanta168.com/company/p/1/1128.html,,"4530B South Berkeley Lake Road, Norcross, GA 30071",,咨询
,13728736755,圆梦教育服务中心甘情,罗老黄牛师,"圆梦学历教育服务中心主要业务是办理全国部分高等院校上网学历,学位证书,类型有统招(普通高校)和成人教育(成大、函授、夜大、在职研究生等).在学校有学籍档案，在教育部门有电子注册档案能登陆中国高等教育学生信息网上查询.我们聚集了一批志向相投的业界精英，致力于教育事业的发展与拓新，以开拓进取、求实创新为精神，时刻准备着为客户提供超一流的服务。我们的宗旨是服务于大家，创一流的信誉和优质的服务。希望全国各地需要帮助的朋友，找到我们。本公司主要提供以下业务：代办全国部分学院真实学历教育部唯一认证网站：www.chsi.com.cn 电子注册查询统招教育学历（专科、本科、硕士研究生等）具备学籍（教育部登记的学生学籍号、学号）、在学校内部档案一份、电子注册档案（可上www.chsi.com.cn上查询）、本人能拿到一份档案、在高校就读期间合格合法的学习成绩和体检、教育厅（局）考试院（校）全国普通高考录取成绩和入学通知书、硕士研究生入学考试合格成绩（笔试、面试成绩一起）、国家教育部登记备案资料、录取通知书、就业协议书、实习鉴定、学位证书、英语等级等等。成人教育学历（自考、成人脱产、夜大、函授、网络教育等等）具备学籍(教育部登记的学生学籍号、学号）、在学校内部档案一份、电子注册档案（可上www.chsi.com.cn上查询）、本人能拿到一份档案、在高校就读期间合格合法的学习成绩和体检、教育主管部门注册备案资料、国家教育部登记备案资料、录取通知书、毕业书、学位书等等.专业有：工商企业管理、旅游管理、国际贸易、市场营销、会计、文秘、电子商务、计算机及应用、法律、建筑工程、财务管理、机电一体化、新闻、餐饮管理、人力资源管理、行政管理、汉语言文学、英语、物流管理、房地产、物业管理、广告学、计算机信息管理、电子技术、保险、艺术设计、等60多个专业。职称评审:初级 中级 高级 (经济类、会计类、土建类、园林类、工程类）资格认证：财务类 建筑类 会计类 注册税务师 医师 医药类等各类资格证书快速办理，真实有效。",https://www.atlanta168.com/company/p/1/1130.html,,中山一路653号,,咨询
,,創意蒙特梭利學校,,"CREATIVE MONTESSORI SCHOOL創意蒙特梭利學校3001 Johnson Ferry Rd.MARIETTA, GA 30062Tel: (770) 992-8031URL: thecreativemontessori.com",https://www.atlanta168.com/company/p/1/1155.html,,,,咨询
,,創意蒙特梭利學校,,"CREATIVE MONTESSORI SCHOOL創意蒙特梭利學校3001 Johnson Ferry Rd.MARIETTA, GA 30062Tel: (770) 992-8031URL: thecreativemontessori.com",https://www.atlanta168.com/company/p/1/1156.html,,,,咨询
,,愛樂歌唱學校,,"AI-YUE SINGING ACADEMY愛樂歌唱學校4350 Peachtree Industrial Blvd., Ste 500NORCROSS, GA 30071Tel: (678) 478-5108",https://www.atlanta168.com/company/p/1/1157.html,,,,咨询
,,亞特蘭大音樂學校,,"ATLANTA MUSIC ACADEMY亞特蘭大音樂學校6527 NEW PEACHTREE ROADDORAVILLE, GA 30340Tel: (770) 455-4755",https://www.atlanta168.com/company/p/1/1158.html,,,,咨询
,,劍橋音樂學院,,"CAMBRIDGE ACADEMY OF MUSIC劍橋音樂學院3633 CHAMBLEE-TUCKER RD., #A-BATLANTA, GA 30341Tel: (770) 938-1902Fax: (770) 938-1918EMail: info@cambridge-music.comURL: www.cambridge-music.com",https://www.atlanta168.com/company/p/1/1159.html,,,,咨询
,,劍橋音樂學院,,"CAMBRIDGE ACADEMY OF MUSIC劍橋音樂學院6000 Medlock Bridge Pkwy., Suite A-BALPHARETTA, GA 30022Tel: (678) 957-1100EMail: info@cambridge-music.comURL: www.cambridge-music.com",https://www.atlanta168.com/company/p/1/1160.html,,,,咨询
,,中華國樂團,,"CHINESE CLASSICAL ORCHESTRA中華國樂團2000 CLEARVIEW AVE., #108ATLANTA, GA 30340Tel: (770) 492-0790Fax: (770) 492-0790EMail: joanne-liew2002@yahoo.comURL: www.joannestudio.com",https://www.atlanta168.com/company/p/1/1161.html,,,,咨询
,,于丹豎琴鋼琴教室,,"DAN YU于丹豎琴鋼琴教室6015 State Bridge Rd., #7204DULUTH, GA 30097Tel: (770) 906-3442",https://www.atlanta168.com/company/p/1/1162.html,,,,咨询
,,向書權、孫書嵐鋼琴教授,,"FRED & ANNICK PIANO STUDIO向書權、孫書嵐鋼琴教授480 BARNESLEY LANEALPHARETTA, GA 30022Tel: (770) 343-8372",https://www.atlanta168.com/company/p/1/1163.html,,,,咨询
,,龔曉紅小提琴教室,,"GONG VIOLIN STUDIO龔曉紅小提琴教室4675 PARK BROOKE TRACEALPHARETTA, GA 30022Tel: (770) 667-3863",https://www.atlanta168.com/company/p/1/1164.html,,,,咨询
,,許瑞芳聲樂、鋼琴教室,,"HAO'S VOICE & PIANO STUDIO許瑞芳聲樂、鋼琴教室105 WITHERIDGE DRIVEDULUTH, GA 30097Tel: (678) 584-9888",https://www.atlanta168.com/company/p/1/1165.html,,,,咨询
,,王正怡鋼琴教室,,"JANICE WONG PIANO INSTRUCTION王正怡鋼琴教室3942 COVENTRY PARK LANEDULUTH, GA 30096Tel: (678) 520-4036EMail: janicewong72@hotmail.com",https://www.atlanta168.com/company/p/1/1166.html,,,,咨询
,,華韻古箏社,,"JOANNE'S ZHENG STUDIO華韻古箏社2000 CLEARVIEW AVE., #108ATLANTA, GA 30340Tel: (770) 492-0790Fax: (770) 492-0790EMail: joanneliew@msn.comURL: www.joannestudio.com",https://www.atlanta168.com/company/p/1/1167.html,,,,咨询
,,賀嘉茹鋼琴調音、修理,,LUCY PIANO SERVICE賀嘉茹鋼琴調音、修理GATel: (404) 729-8137,https://www.atlanta168.com/company/p/1/1168.html,,,,咨询
,,曼德琳弦樂器公司,,"Mandarin Strings Inc曼德琳弦樂器公司1735 Roswell RdMarietta, GA 30062Tel: (404) 936-5653",https://www.atlanta168.com/company/p/1/1169.html,,,,咨询
,,譚子美小提琴教室,,"MIMI TAM VIOLIN STUDIO譚子美小提琴教室3065 Leeds Garden LaneALPHARETTA, GA 30022Tel: (678) 389-6648",https://www.atlanta168.com/company/p/1/1170.html,,,,咨询
,4705355111,Kj家庭设备房屋电器维修,金先生,维修家用电器 空调 等电器设备 房屋维修 水电 维修上门汽车 机油更换 等,https://www.atlanta168.com/company/p/2/2050.html,,,,装修
,6782676937,昌喜装修公司,田昌喜,"亚特兰大昌喜装修公司竭诚为您提供：各种地下室装修，瓷砖地板，浴室改建，门窗翻修换新，室内外油漆，阳台围栏，水电安装，roofing,siding,plumbing等装修服务施工精，价格低",https://www.atlanta168.com/company/p/2/2055.html,,,,装修
,6782676937,昌喜装修公司,田昌喜,"亚特兰大昌喜装修公司竭诚为您提供：各种地下室装修，瓷砖地板，浴室改建，门窗翻修换新，室内外油漆，阳台围栏，水电安装，roofing,siding,plumbing等装修服务施工精，价格低，",https://www.atlanta168.com/company/p/2/2056.html,,,,装修
,6782676937,昌喜装修公司,田昌喜,"亚特兰大昌喜装修公司竭诚为您提供：各种地下室装修，瓷砖地板，浴室改建，门窗翻修换新，室内外油漆，阳台围栏，水电安装，roofing,siding,plumbing等装修服务施工精，价格低，口碑好，联系人田师傅： 678-267-6937",https://www.atlanta168.com/company/p/2/2057.html,,,,装修
,6789009368,中美裝修公司,李先生,中美裝修：678-900-9368服务项目：内外油漆、旧房翻新、厨房浴室、水电安装、瓷砖地板、家俱门窗、房顶修换、车库车道、各类商号、家居装修。 公司政府注册、有购买保险。 诚信可靠、工期准时、免费咨询报价。,https://www.atlanta168.com/company/p/2/2059.html,,,,装修
,6789009368,中美裝修公司,李先生,中美裝修：678-900-9368服务项目：内外油漆、旧房翻新、厨房浴室、水电安装、瓷砖地板、家俱门窗、房顶修换、车库车道、各类商号、家居装修。 公司政府注册、有购买保险。 诚信可靠、工期准时、免费咨询报价。,https://www.atlanta168.com/company/p/2/2060.html,,,,装修
,4049560893,安迪装修,Andy,安邸装修装修质量的好坏，很大程度上取决于施工，因此，装修选择好的施工队伍至关重要。亚特兰大安邸装修拥有一支专业的装修团队。我们深刻理解客户需求，并与客户进行及时有效地沟通；确保装饰设计效果的一致性；做到让业主省心省钱我们提供以下服务：室内地板地毯翻新，卫生间厨房地下室装修，建筑物外墙油漆，新建及翻修工程，屋顶翻新建设等。,https://www.atlanta168.com/company/p/2/2062.html,,,,装修
,4048214479,Wei Sun Property,Edward,承接各种房屋，店面装修，室内翻新，家庭维修，瓷砖，地板，地毯，卫浴洁具，上下水管，水电安装，地下室装修，室外喷漆，铺设草坪，门窗更换，水泥地面。家具，家装，灯具内饰。从装修到家具选购以及摆设的一条龙服务。Edward：4048214479,https://www.atlanta168.com/company/p/2/2065.html,,"3183 Shallowford Rd, Chamblee GA 30341",,装修
,,海天装修公司,678-308-6020,各种房屋 维修 装修 水电 678-308-6020海天装修承接各种装修、居室翻新、后院平整、铺设草坪，各种家庭维修工作。经验丰富，专业水准，质量保证，瓷砖地板、内外涂料、家电灯具、卫浴洁具。 房屋门窗、阳台围栏、上下水管、水泥地面。诚信为本，价格合理，欢迎来电咨询。,https://www.atlanta168.com/company/p/2/2074.html,,,,装修
,6787333168,SpeedHVAC,Leo,,https://www.atlanta168.com/company/p/2/2075.html,,,,装修
,4704399776,家庭服务公司,张先生,家用电器，家庭电路，上下水维修。电话:470-439-9776 张先生,https://www.atlanta168.com/company/p/2/2083.html,,4036 oak green Dr duluth GA 30096,,装修
,4049888899,KG Insurance Inc. 凱莉,Kelly Cheng,KG Insurance Inc.十数年保险经纪经验专业保险经纪人，为你规划适合你的最佳保险。Kelyl Cheng ( 陳凱莉 ) 404-988-8899汽车保险，商业保险，房屋保险，健康保险，人寿保险。,https://www.atlanta168.com/company/p/1/1484.html,,"482 Mitchell rd Norcross, GA 30071",,会计
,7067658808,立升雅典房地产,朱宏昇,"雅典第一家华人房地产公司。服务University of Georgia(UGA),雅典及周边地区的房地产买卖，出租房代管，公司成立，记账，报税。 多年经验，诚实服务，收费合理。",https://www.atlanta168.com/company/p/1/1494.html,,"Watkinsville, GA",,会计
,67846291196787718779,李小尼保险事务所,李小尼,"汽车、房屋、人寿、商业、和健康保险免费为您报价！提供汽车、房屋、人寿、商业、和健康保险（包括奥巴马医疗保险, 65岁以上健保）及法律福利计划（Legal Benefit Plan）李小尼女士来自北京，获得佐治亚洲立大学(Georgia State University) 保险系学士学位和南方综合大学(Southern Polytechnic State University)管理硕士学位。在其20年的保险职业生涯中，她先后就职于美国保险公司的客户服务核保部，且多年担任美国寿险管理协会国际部大中华区助理副总裁，积累了丰富的保险工作经验。李小尼女士拥有许多专业认证，其中包括保险业知名的寿险管理师认证 (FLMI)及客户服务师认证(ACS). 李小尼女士持有佐治亚洲保险执照及奥巴马医疗保险MarketPlace认证，代理多家保险公司。李小尼女士致力于以其丰富的工作经验、广博的专业知识、和流利的中英文，竭诚为您选择最适合您的汽车、房屋、人寿、商务、 健康（包括奥巴马医疗保险，65岁以上健保）最佳保险计划。李小尼女士还代理美国LegalShiled公司，为客户提供法律福利计划（Legal Benefit Plans）。",https://www.atlanta168.com/company/p/1/1499.html,,"2820 Peachtree Industrial Blvd#M,Duluth,GA 30097",,会计
,7706225518,亚城移民服务中心,Mandy,"申请社安卡，A5 卡, 绿卡 ID相片公民 入籍 培训班，时间灵活性,地保公证.",https://www.atlanta168.com/company/p/1/1519.html,,3790 SATELLITE BLVD STE 101 Duluth GA 30096,,会计
,7706225518,郑巧玲会计税务所,郑巧玲,本税务所承办各种会计事项公司成立，联邦税号。个人，公司税务申报国税局，州税局查账公司设立，记账，薪资处理，财务报表另外，我们帮您申核过去三年税务，为您们争取应该得到的，而没有得到的退税金额。这可是几千美金的收获。,https://www.atlanta168.com/company/p/1/1520.html,,3790 SATELLITE BLVD STE 101 Duluth GA 30096,,会计
,7706225518,L J FINANCIAL LLC,郑会计师,"公司成立 申请税号 各种牌照 ( 餐馆卫生证） 申报公司，餐館营业税 申报个人所得税，申请个人税号 账簿处理，申报员工税 国税局查账，交涉，申诉 经验丰富，诚信可靠，快速退税 精通福州话, ...另外，我们合法的邦您们退回以前该得到而还没有得到的税额",https://www.atlanta168.com/company/p/1/1526.html,,3790 SATELLITE BLVD STE 101 Duluth GA 30096,,会计
,7706225518,Ling Accounting Service,郑会计师,"公司成立 申请税号 各种牌照 ( 餐馆卫生证） 申报公司，餐館营业税 申报个人所得税，申请个人税号 账簿处理，申报员工税 国税局查账，交涉，申诉 经验丰富，诚信可靠收费合理 快速退税 精通福州话, ...在合法基础上，为您们争取最多的退税 和省最多的税。同时为您们争取得到您们应该得到而没有得到的退税金额。金额高达几千美元以上。",https://www.atlanta168.com/company/p/1/1527.html,,3790 SATELLITE BLVD STE 101 Duluth GA 30096,,会计
,7702964278,Georgia Realty Brokers International Corporation (乔州房地产经纪国际公司),Grace Mao,房地产买卖，专业出租，物业管理，办公室/仓库，政府/银行拍卖房，投资顾问，收购投资房。 并协助各种贷款在任何时候你需要买房卖房时，请随时联系我们的在线顾问寻求帮助！我们在这里全天候帮助你买房的需要。谢谢！,https://www.atlanta168.com/company/p/1/1538.html,,"Duluth , GA 30096",,会计
,7062542227,Atlanta Chinese Accounting &amp; Tax Services LLC,Charlie/Helen,Atlanta Chinese Accounting & Tax Services LLC （“ACATS“）诚信会计师事务所诚信会计师事务所致力于美国东南部地区的华人和华人企业提供会计和税务服务。我们的服务范围包括代理申报工资相关的税表；销售税表；公司和个人年度所得税表；公司注册登记；会计报表的检查、审核和审计等。联系方式：Charlie/HelenOffice：770-220-2899Fax：770-220-2898Cell：706-254-2227,https://www.atlanta168.com/company/p/1/1540.html,,"5725 Buford Hwy, Suite 117, Doraville, GA 30340",,会计
,77022028997062542227,诚信会计师事务所,Charlie/Helen,诚信会计师事务所致力于美国东南部地区的华人和华人企业提供会计和税务服务，详细服务范围如下。报税服务：核算工资税，申报工资有关税表申报销售税表年度公司税表会计服务：代理记账编制财务报表审计查账其他：公司注册企业管理咨询,https://www.atlanta168.com/company/p/1/1541.html,,"5725 Buford Hwy, Suite 117, Doraville, GA 30340",,会计
,,方正金融,张经理,方正金融2014校园招聘招聘职位：-财务核算实习生工作地区：北京发布时间：2014-08-18截止时间：2014-08-31职位描述一、招聘职位：财务核算实习生(实习期8月下旬开始)招聘部门： 财务管理部二、主要工作职责：1.负责每月凭证的整理、审核、系统录入和装订工作;2.协助完成月度手工和系统财务报表的编制工作;3.协助完成公司各类财务报表的汇总分析工作;4.协助办理公司相关流程审批事宜;5.上级主管交办的其他工作。三、任职要求：1.本科及以上学历;2.熟练使用excel和word等office办公软件;3.了解会计核算的基础知识，有财务实习经验的可优先考虑;4.工作认真仔细，学习能力强，高度的责任感;5.具有良好的沟通协调能力、团队合作能力;6.每周实习至少4天，实习期3-6个月四、 联系方式：falinaim@foxmail.com,https://www.atlanta168.com/company/p/1/1551.html,,北京,,会计
,77098611846786872156,Tommy Tsang CPA&amp;Associates LLC,Tommy Tsang,Provide full accounting and bookkeeping services,https://www.atlanta168.com/company/p/1/1555.html,,"2000 Clearview Ave. Suite 206, Doraville, GA 30340",,会计
,7702169318,林文炳会计师事务所,,"地址：5150 Buford Hwy, A-250 Doraville GA 30340电话:770-216-9318770-216-9336",https://www.atlanta168.com/company/p/1/1627.html,,"5150 Buford Hwy, A-250 Doraville GA 30340",,会计
,6787706788,乔州房地产经纪国际公司,余先生,余先生6787706788,https://www.atlanta168.com/company/p/1/1650.html,,,,会计
,7703109589,房地产经纪培训公司,,"地址：3814Satellite Blvd.#100,Duluth,GA30096电话：7703109589",https://www.atlanta168.com/company/p/1/1651.html,,"3814Satellite Blvd.#100,Duluth,GA30096",,会计
,6786978297,"Amerihome Loan,Inc贷款公司",,李小姐6786978297,https://www.atlanta168.com/company/p/1/1654.html,,,,会计
,6786917932,择佳贷款,,鲍小姐6786917932,https://www.atlanta168.com/company/p/1/1665.html,,,,会计
,6788665858,申玲贷款,,电话:6788665858,https://www.atlanta168.com/company/p/1/1666.html,,,,会计
,6782970666,平信贷款公司,,"地址:11545 Park Woods Circle Suite B,Alpharetta,GA30005电话:6782970666",https://www.atlanta168.com/company/p/1/1681.html,,"11545 Park Woods Circle Suite B,Alpharetta,GA30005",,会计
,6782970666,平信贷款公司,,"地址:11545 Park Woods Circle Suite B,Alpharetta,GA3005电话:6782970666",https://www.atlanta168.com/company/p/1/1714.html,,"11545 Park Woods Circle Suite B,Alpharetta,GA3005",,会计
,40767794462,杜建华会计事业所,,"地址4820 Hall RD,Orlando,FL32817电话40767794462",https://www.atlanta168.com/company/p/1/1723.html,,"4820 Hall RD,Orlando,FL32817",,会计
,4078961940,陈叔民会计师,,"地址2114 Hillcrest 5t., Orlando,FL32803电话4078961940",https://www.atlanta168.com/company/p/1/1724.html,,"2114 Hillcrest 5t., Orlando,FL32803",,会计
,4076792433,刘广然会计师,,"地址5100 Okf Howell Branch RD,Winter Park,FL32792电话4076792433",https://www.atlanta168.com/company/p/1/1725.html,,"5100 Okf Howell Branch RD,Winter Park,FL32792",,会计
,9549468011,李瑞婷会计师,,地址261 N.W.16 St.Pompano Beach FL33060电话9549468011,https://www.atlanta168.com/company/p/1/1726.html,,261 N.W.16 St.Pompano Beach FL33060,,会计
,4078947259,陈美满会计师事务所,,"地址539 N.Mills Ave,Orlando,FL32803电话4078947259",https://www.atlanta168.com/company/p/1/1727.html,,"539 N.Mills Ave,Orlando,FL32803",,会计
,,建达装修  678 735 2188,,服务项目：酒店、餐馆、按摩店、住宅。酒店、餐馆装修翻新、内外油漆、旧房翻新、厨房浴室、水电安装检修、瓷砖地板、家俱门窗、房顶修换、车库车道、花园维护、水泥石梯、家居装修。公司政府注册、有购买保险。诚信可靠、工期准时、免费咨询报价。,https://www.atlanta168.com/company/p/2/2115.html,,,,装修
,6789896276,DH 房屋翻新,刘先生,二十年美国装修经验，专精地下室，翻新房屋，水电等。地板地砖 厨房翻新 经验丰富， 包你满意。请电 刘师傅 （678）989-6276,https://www.atlanta168.com/company/p/2/2116.html,,,,装修
,6789008508,陈式装修公司,Tony Chen,多年美国装修经验， 专精地下室，翻新房屋等。 地板地砖 厨房翻新 经验丰富， 包你满意。 请电 Tony Chen 6789008508,https://www.atlanta168.com/company/p/2/2118.html,,"4975 Avalon Ridge Pkwy   Norcross, GA 30071",,装修
,6789008508,陈式装修公司,Tony Chen,多年美国装修经验， 专精地下室，翻新房屋，更新或加工各式围墙，栏杆扶手，室内外油漆涂料等。 地板地砖 厨房翻新 经验丰富， 包你满意。 请电 Tony Chen 6789008508,https://www.atlanta168.com/company/p/2/2119.html,,"4975 Avalon Ridge Pkwy Norcross, GA 30071",,装修
,6787611698,贝林建筑装修公司,,"住家商家装修十五年装修经验, 歺馆, 住家, 办公室, 商店，专修水，电，瓦斯, 热水炉, 屋顶, 地下室, 外墙, 厨房，大理石台面，卫生间，地板，磁砖，门窗，阳台。保证价好质好。亦应紧急维修.免弗估价. 电話678-761-1698 阿奇贝林建筑装修公司",https://www.atlanta168.com/company/p/2/2120.html,,,,装修
,6786500885,专业冷气，水，电上门安装价格合理,瑞哥,专业冷气、水、电、安装与上门维修价格合理。广东话、国语， 有需要的朋友请直接电话呼叫 瑞哥 ～电话号码: 6786500885 微信号 : A6786500885,https://www.atlanta168.com/company/p/2/2122.html,,,,装修
,6787611698,贝林建筑装修公司,,"住家商家装修十五年装修经验, 歺馆, 住家, 办公室, 商店，专修水，电，瓦斯, 热水炉, 屋顶, 地下室, 外墙, 厨房，大理石台面，卫生间，地板，磁砖，门窗，阳台。保证价好质好。亦应紧急维修.免弗估价. 电話678-761-1698 阿奇贝林建筑装修公司",https://www.atlanta168.com/company/p/2/2126.html,,,,装修
,,昌喜装修公司,,亚特兰大昌喜装修公司竭诚为您提供：各种地下室装修，瓷砖地板，浴室改建，门窗翻修换新，室内外油漆，阳台围栏，水电安装，plumbing等装修服务施工精，价格低. 678-267-6937,https://www.atlanta168.com/company/p/2/2129.html,,,,装修
,6787611698,贝林建筑装修公司,,"住家商家装修十五年装修经验, 歺馆, 住家, 办公室, 商店，专修水，电，瓦斯, 热水炉, 屋顶, 地下室, 外墙, 厨房，大理石台面，卫生间，地板，磁砖，门窗，阳台。保证价好质好。亦应紧急维修.免弗估价. 电話678-761-1698 阿奇贝林建筑装修公司",https://www.atlanta168.com/company/p/2/2133.html,,,,装修
